trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
737,False,"{'a': 0.7, 'e': 0.26299999999999935}",30,10,25.28990785895572,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.7, 'e': 0.26199999999999934}",25,12,9.723940267968905,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.7, 'e': 0.26099999999999934}",30,15,12.999852613441236,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.7, 'e': 0.25999999999999934}",20,12,1.558826686958406,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.7, 'e': 0.25899999999999934}",30,0,23.6050956937815,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
742,False,"{'a': 0.7, 'e': 0.25799999999999934}",20,14,11.758967311880914,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.7, 'e': 0.25699999999999934}",30,7,-39.29151853551606,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 1}",1
744,False,"{'a': 0.7, 'e': 0.25599999999999934}",30,3,-18.877382748532845,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
745,False,"{'a': 0.7, 'e': 0.25499999999999934}",30,10,-24.969435695548484,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
746,False,"{'a': 0.7, 'e': 0.25399999999999934}",35,18,-6.372033545932682,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
747,False,"{'a': 0.7, 'e': 0.25299999999999934}",25,11,17.730491837114688,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.7, 'e': 0.25199999999999934}",25,15,3.7800802034928207,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.7, 'e': 0.25099999999999933}",20,11,-7.676457900897899,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
750,False,"{'a': 0.7, 'e': 0.24999999999999933}",25,4,28.235135669275383,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.7, 'e': 0.24899999999999933}",30,20,5.640104099729735,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.7, 'e': 0.24799999999999933}",20,5,0.0034029079831006115,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
753,False,"{'a': 0.7, 'e': 0.24699999999999933}",20,16,8.055092361304297,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.7, 'e': 0.24599999999999933}",25,14,-5.309874137325687,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
755,False,"{'a': 0.7, 'e': 0.24499999999999933}",20,8,19.36054708556427,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.7, 'e': 0.24399999999999933}",20,0,-53.03660678122189,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
757,False,"{'a': 0.7, 'e': 0.24299999999999933}",20,12,8.426989547307201,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.7, 'e': 0.24199999999999933}",20,11,6.085259366167802,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.7, 'e': 0.24099999999999933}",20,4,-13.250748644743759,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
760,False,"{'a': 0.7, 'e': 0.23999999999999932}",20,3,-10.41839237938633,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
761,False,"{'a': 0.7, 'e': 0.23899999999999932}",20,10,7.604115875945355,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.7, 'e': 0.23799999999999932}",25,0,-6.544834677563626,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",1
763,False,"{'a': 0.7, 'e': 0.23699999999999932}",25,9,16.181812196127648,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
764,False,"{'a': 0.7, 'e': 0.23599999999999932}",30,2,7.514396758186629,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 0}",1
765,False,"{'a': 0.7, 'e': 0.23499999999999932}",20,0,11.065111580177204,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
766,False,"{'a': 0.7, 'e': 0.23399999999999932}",30,18,8.633828829340816,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.7, 'e': 0.23299999999999932}",20,0,-16.04404621426738,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
768,False,"{'a': 0.7, 'e': 0.23199999999999932}",25,8,-15.34998706157575,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
769,False,"{'a': 0.7, 'e': 0.23099999999999932}",20,14,-3.5377355943394115,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.7, 'e': 0.22999999999999932}",25,11,25.107622740650623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.7, 'e': 0.22899999999999932}",30,12,21.719617011727298,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.7, 'e': 0.22799999999999931}",20,8,0.12834496002677365,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.7, 'e': 0.2269999999999993}",20,8,17.155193073595406,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.7, 'e': 0.2259999999999993}",20,0,-77.69435613014711,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
775,False,"{'a': 0.7, 'e': 0.2249999999999993}",25,2,-32.46160051703078,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
776,False,"{'a': 0.7, 'e': 0.2239999999999993}",20,0,8.729751116123662,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
777,False,"{'a': 0.7, 'e': 0.2229999999999993}",20,12,15.911042098400813,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.7, 'e': 0.2219999999999993}",25,10,-2.8974697690948634,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
779,False,"{'a': 0.7, 'e': 0.2209999999999993}",20,2,4.582868695930535,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
780,False,"{'a': 0.7, 'e': 0.2199999999999993}",20,14,9.266348757426703,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.7, 'e': 0.2189999999999993}",30,16,-21.960664328330523,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
782,False,"{'a': 0.7, 'e': 0.2179999999999993}",30,16,-28.691182212906973,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
783,False,"{'a': 0.7, 'e': 0.2169999999999993}",20,11,9.148436253058362,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.7, 'e': 0.2159999999999993}",20,1,-17.007956721728064,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
785,False,"{'a': 0.7, 'e': 0.2149999999999993}",25,11,-31.1107080675766,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
786,False,"{'a': 0.7, 'e': 0.2139999999999993}",20,11,18.095224919610224,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.7, 'e': 0.2129999999999993}",25,14,26.747767649579156,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.7, 'e': 0.2119999999999993}",35,20,27.516773734407263,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.7, 'e': 0.2109999999999993}",25,0,17.22836250914254,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
790,False,"{'a': 0.7, 'e': 0.2099999999999993}",20,12,7.979777458847593,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.7, 'e': 0.2089999999999993}",25,16,-33.63080035169654,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
792,False,"{'a': 0.7, 'e': 0.2079999999999993}",30,0,18.229944884338853,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
793,False,"{'a': 0.7, 'e': 0.2069999999999993}",20,12,14.451512699920219,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.7, 'e': 0.2059999999999993}",20,11,16.402054991720835,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.7, 'e': 0.2049999999999993}",20,9,21.182346937319288,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.7, 'e': 0.2039999999999993}",20,6,21.967266296973932,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.7, 'e': 0.2029999999999993}",25,10,30.547909191549433,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.7, 'e': 0.2019999999999993}",20,12,1.9337126208463786,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.7, 'e': 0.2009999999999993}",20,6,28.755488143266685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.7, 'e': 0.1999999999999993}",20,14,-1.2387555729283792,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
801,False,"{'a': 0.7, 'e': 0.1989999999999993}",20,13,16.187034698742277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.7, 'e': 0.1979999999999993}",25,0,28.125180141142025,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
803,False,"{'a': 0.7, 'e': 0.1969999999999993}",25,0,-3.765670461082741,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
804,False,"{'a': 0.7, 'e': 0.19599999999999929}",25,19,12.390347110296183,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.7, 'e': 0.19499999999999929}",30,9,34.162289861821066,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.7, 'e': 0.19399999999999928}",25,12,9.653463416536944,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.7, 'e': 0.19299999999999928}",25,4,14.372812802560059,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.7, 'e': 0.19199999999999928}",25,2,27.853696747942546,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.7, 'e': 0.19099999999999928}",20,10,16.972398187274926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.7, 'e': 0.18999999999999928}",25,4,21.999039224590735,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.7, 'e': 0.18899999999999928}",30,22,6.861765603818151,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.7, 'e': 0.18799999999999928}",20,3,29.479441653933463,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.7, 'e': 0.18699999999999928}",25,13,0.3480124699521172,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
814,False,"{'a': 0.7, 'e': 0.18599999999999928}",25,12,14.5450346693865,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.7, 'e': 0.18499999999999928}",30,4,12.363946710350165,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
816,False,"{'a': 0.7, 'e': 0.18399999999999928}",30,4,43.23826332324018,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.7, 'e': 0.18299999999999927}",30,14,19.690546081770925,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.7, 'e': 0.18199999999999927}",25,5,-8.61606691103144,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
819,False,"{'a': 0.7, 'e': 0.18099999999999927}",20,6,-1.3781918881832955,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
820,False,"{'a': 0.7, 'e': 0.17999999999999927}",25,14,16.777897861908343,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.7, 'e': 0.17899999999999927}",30,16,26.220761540621623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.7, 'e': 0.17799999999999927}",25,16,4.322363254451199,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.7, 'e': 0.17699999999999927}",25,10,18.783869221246217,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.7, 'e': 0.17599999999999927}",25,17,14.529976889056671,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.7, 'e': 0.17499999999999927}",20,0,6.584450775671371,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
826,False,"{'a': 0.7, 'e': 0.17399999999999927}",25,16,5.124153966911969,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
827,False,"{'a': 0.7, 'e': 0.17299999999999927}",25,18,14.719473811138453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.7, 'e': 0.17199999999999926}",20,10,22.86452474336111,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.7, 'e': 0.17099999999999926}",30,13,17.727742629949773,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
830,False,"{'a': 0.7, 'e': 0.16999999999999926}",25,10,1.826694297678149,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
831,False,"{'a': 0.7, 'e': 0.16899999999999926}",30,11,10.468522174560327,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
832,False,"{'a': 0.7, 'e': 0.16799999999999926}",25,11,5.4216621487302845,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
833,False,"{'a': 0.7, 'e': 0.16699999999999926}",25,7,-0.4000133622551094,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
834,False,"{'a': 0.7, 'e': 0.16599999999999926}",30,16,30.181766350523176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.7, 'e': 0.16499999999999926}",20,10,-36.828620522783055,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
836,False,"{'a': 0.7, 'e': 0.16399999999999926}",25,12,2.47653257919391,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
837,False,"{'a': 0.7, 'e': 0.16299999999999926}",25,16,16.659361523720797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.7, 'e': 0.16199999999999926}",20,12,17.923734285874886,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.7, 'e': 0.16099999999999925}",20,3,16.378438348233203,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.7, 'e': 0.15999999999999925}",20,0,-6.872448270438367,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
841,False,"{'a': 0.7, 'e': 0.15899999999999925}",20,14,12.540768268740432,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.7, 'e': 0.15799999999999925}",30,16,23.505473085229234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.7, 'e': 0.15699999999999925}",20,12,12.68165797556519,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.7, 'e': 0.15599999999999925}",25,0,35.32020852415411,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
845,False,"{'a': 0.7, 'e': 0.15499999999999925}",25,15,19.915871605757744,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.7, 'e': 0.15399999999999925}",25,10,3.1093770121897055,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
847,False,"{'a': 0.7, 'e': 0.15299999999999925}",25,12,23.443972522920916,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.7, 'e': 0.15199999999999925}",20,8,21.357821932606587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.7, 'e': 0.15099999999999925}",30,8,8.859114527813077,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
850,False,"{'a': 0.7, 'e': 0.14999999999999925}",25,0,30.686215453127733,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
851,False,"{'a': 0.7, 'e': 0.14899999999999924}",25,20,10.724738659125451,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.7, 'e': 0.14799999999999924}",20,3,30.430980280283645,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.7, 'e': 0.14699999999999924}",30,14,9.144429262680923,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.7, 'e': 0.14599999999999924}",20,9,20.224103913850783,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.7, 'e': 0.14499999999999924}",35,19,14.651370928274094,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.7, 'e': 0.14399999999999924}",25,16,13.94382017851202,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.7, 'e': 0.14299999999999924}",25,13,8.95309954677395,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
858,False,"{'a': 0.7, 'e': 0.14199999999999924}",20,7,24.217847903459695,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.7, 'e': 0.14099999999999924}",20,16,8.058716949837507,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.7, 'e': 0.13999999999999924}",20,16,7.696282408405228,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.7, 'e': 0.13899999999999924}",25,12,21.23551568041747,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.7, 'e': 0.13799999999999923}",20,8,23.601913480744805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.7, 'e': 0.13699999999999923}",25,12,29.21868131936834,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.7, 'e': 0.13599999999999923}",30,7,38.22571907347973,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.7, 'e': 0.13499999999999923}",30,16,26.216073085428746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.7, 'e': 0.13399999999999923}",20,8,-21.10161496612627,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
867,False,"{'a': 0.7, 'e': 0.13299999999999923}",30,18,12.33284750230794,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.7, 'e': 0.13199999999999923}",25,19,11.179034765938898,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.7, 'e': 0.13099999999999923}",30,8,-10.1207413021582,"{0: 20, 1: 0, 2: 0, 3: 2, 4: 0}",1
870,False,"{'a': 0.7, 'e': 0.12999999999999923}",25,10,22.699996647302488,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.7, 'e': 0.12899999999999923}",25,2,24.380897802477524,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.7, 'e': 0.12799999999999923}",25,19,11.715205673436948,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.7, 'e': 0.12699999999999922}",25,11,27.127334391590317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.7, 'e': 0.12599999999999922}",20,8,12.038382190916511,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.7, 'e': 0.12499999999999922}",30,16,14.220512858195056,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.7, 'e': 0.12399999999999922}",20,10,11.500660402389839,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.7, 'e': 0.12299999999999922}",25,10,-18.033971552777633,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
878,False,"{'a': 0.7, 'e': 0.12199999999999922}",25,0,20.07300451844542,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
879,False,"{'a': 0.7, 'e': 0.12099999999999922}",25,20,10.03781343995991,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.7, 'e': 0.11999999999999922}",30,18,17.39622319459784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.7, 'e': 0.11899999999999922}",25,16,19.01244897546714,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.7, 'e': 0.11799999999999922}",20,12,13.34051820792314,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.7, 'e': 0.11699999999999922}",30,13,29.177423395739908,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.7, 'e': 0.11599999999999921}",20,10,15.760265813218535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.7, 'e': 0.11499999999999921}",20,11,3.810320585597432,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.7, 'e': 0.11399999999999921}",25,7,22.996956681804043,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.7, 'e': 0.11299999999999921}",20,9,22.584853174558464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.7, 'e': 0.11199999999999921}",20,15,8.072594187895513,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.7, 'e': 0.11099999999999921}",25,13,19.120971145200887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.7, 'e': 0.10999999999999921}",30,11,37.301086105382524,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.7, 'e': 0.10899999999999921}",20,13,11.60190596057367,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.7, 'e': 0.10799999999999921}",20,10,17.265519275849794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.7, 'e': 0.1069999999999992}",30,16,29.149956152073948,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.7, 'e': 0.1059999999999992}",25,11,-15.870878633686303,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
895,False,"{'a': 0.7, 'e': 0.1049999999999992}",30,22,14.862598647582509,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.7, 'e': 0.1039999999999992}",20,0,23.311262315881148,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
897,False,"{'a': 0.7, 'e': 0.1029999999999992}",25,8,19.754578341571527,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.7, 'e': 0.1019999999999992}",20,9,19.063368296317776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.7, 'e': 0.1009999999999992}",20,10,16.252868994300997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.7, 'e': 0.0999999999999992}",20,10,15.674616476140729,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.7, 'e': 0.0989999999999992}",25,10,17.201032549941974,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.7, 'e': 0.0979999999999992}",25,14,-0.8410357034880724,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
903,False,"{'a': 0.7, 'e': 0.0969999999999992}",30,15,27.60152203929184,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.7, 'e': 0.0959999999999992}",20,6,16.448631459533615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.7, 'e': 0.0949999999999992}",30,16,10.36009361686279,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.7, 'e': 0.0939999999999992}",35,11,42.99398454214875,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.7, 'e': 0.0929999999999992}",25,0,28.82459041772857,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
908,False,"{'a': 0.7, 'e': 0.0919999999999992}",20,14,10.132328709454807,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.7, 'e': 0.09099999999999919}",20,3,23.00903100678442,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.7, 'e': 0.08999999999999919}",20,1,10.63776179084808,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
911,False,"{'a': 0.7, 'e': 0.08899999999999919}",20,6,26.10482609978015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.7, 'e': 0.08799999999999919}",25,10,-16.730664206265118,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
913,False,"{'a': 0.7, 'e': 0.08699999999999919}",20,13,-29.923983165582705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
914,False,"{'a': 0.7, 'e': 0.08599999999999919}",25,11,12.806351833834164,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
915,False,"{'a': 0.7, 'e': 0.08499999999999919}",20,6,28.590992740663808,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.7, 'e': 0.08399999999999919}",25,6,34.49199556594049,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.7, 'e': 0.08299999999999919}",20,11,17.766836823787614,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.7, 'e': 0.08199999999999918}",25,12,27.108103907227488,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.7, 'e': 0.08099999999999918}",20,2,-11.842154015123732,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
920,False,"{'a': 0.7, 'e': 0.07999999999999918}",25,4,29.732069043291993,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.7, 'e': 0.07899999999999918}",20,13,13.431284782431149,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
